schema_version,model_id,model_revision,candidate_order,minimum_claim_entailment,mean_claim_entailment,maximum_selected_premise_contradiction,precision_gate_minimum,precision_gate_status,predicted_positive_count,eligible_count,tn,fp,fn,tp,sample_precision,sample_recall,sample_f1,weighted_accuracy,weighted_precision,weighted_recall,weighted_f1,weighted_confusion_proportions_json,metrics_by_stratum_json
phase03-semantic-threshold-search-v1,cross-encoder/nli-deberta-v3-base,6c749ce3425cd33b46d187e45b92bbf96ee12ec7,1,0.55,0.65,0.5,0.9,pass,14,120,42,0,64,14,1.0,0.1794871794871795,0.30434782608695654,0.5578101402373247,1.0,0.2135415667389344,0.35193119476371915,"{""fn"":0.4421898597626753,""fp"":0.0,""tn"":0.43774541531823086,""tp"":0.12006472491909385}","[{""accuracy"":0.4,""completed_count"":30,""confusion_matrix"":{""fn"":18,""fp"":0,""tn"":0,""tp"":12},""development_population_count"":1686,""f1"":0.5714285714285715,""precision"":1.0,""recall"":0.4,""sampling_stratum"":""automatic_positive""},{""accuracy"":0.13333333333333333,""completed_count"":30,""confusion_matrix"":{""fn"":26,""fp"":0,""tn"":2,""tp"":2},""development_population_count"":1014,""f1"":0.13333333333333333,""precision"":1.0,""recall"":0.07142857142857142,""sampling_stratum"":""partial_overlap""},{""accuracy"":0.5,""completed_count"":30,""confusion_matrix"":{""fn"":15,""fp"":0,""tn"":15,""tp"":0},""development_population_count"":787,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""correct_document_insufficient""},{""accuracy"":0.8333333333333334,""completed_count"":30,""confusion_matrix"":{""fn"":5,""fp"":0,""tn"":25,""tp"":0},""development_population_count"":2693,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""wrong_document_retrieval""}]"
phase03-semantic-threshold-search-v1,cross-encoder/nli-deberta-v3-base,6c749ce3425cd33b46d187e45b92bbf96ee12ec7,1,0.55,0.65,0.75,0.9,pass,14,120,42,0,64,14,1.0,0.1794871794871795,0.30434782608695654,0.5578101402373247,1.0,0.2135415667389344,0.35193119476371915,"{""fn"":0.4421898597626753,""fp"":0.0,""tn"":0.43774541531823086,""tp"":0.12006472491909385}","[{""accuracy"":0.4,""completed_count"":30,""confusion_matrix"":{""fn"":18,""fp"":0,""tn"":0,""tp"":12},""development_population_count"":1686,""f1"":0.5714285714285715,""precision"":1.0,""recall"":0.4,""sampling_stratum"":""automatic_positive""},{""accuracy"":0.13333333333333333,""completed_count"":30,""confusion_matrix"":{""fn"":26,""fp"":0,""tn"":2,""tp"":2},""development_population_count"":1014,""f1"":0.13333333333333333,""precision"":1.0,""recall"":0.07142857142857142,""sampling_stratum"":""partial_overlap""},{""accuracy"":0.5,""completed_count"":30,""confusion_matrix"":{""fn"":15,""fp"":0,""tn"":15,""tp"":0},""development_population_count"":787,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""correct_document_insufficient""},{""accuracy"":0.8333333333333334,""completed_count"":30,""confusion_matrix"":{""fn"":5,""fp"":0,""tn"":25,""tp"":0},""development_population_count"":2693,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""wrong_document_retrieval""}]"
phase03-semantic-threshold-search-v1,cross-encoder/nli-deberta-v3-base,6c749ce3425cd33b46d187e45b92bbf96ee12ec7,1,0.55,0.65,1.01,0.9,pass,14,120,42,0,64,14,1.0,0.1794871794871795,0.30434782608695654,0.5578101402373247,1.0,0.2135415667389344,0.35193119476371915,"{""fn"":0.4421898597626753,""fp"":0.0,""tn"":0.43774541531823086,""tp"":0.12006472491909385}","[{""accuracy"":0.4,""completed_count"":30,""confusion_matrix"":{""fn"":18,""fp"":0,""tn"":0,""tp"":12},""development_population_count"":1686,""f1"":0.5714285714285715,""precision"":1.0,""recall"":0.4,""sampling_stratum"":""automatic_positive""},{""accuracy"":0.13333333333333333,""completed_count"":30,""confusion_matrix"":{""fn"":26,""fp"":0,""tn"":2,""tp"":2},""development_population_count"":1014,""f1"":0.13333333333333333,""precision"":1.0,""recall"":0.07142857142857142,""sampling_stratum"":""partial_overlap""},{""accuracy"":0.5,""completed_count"":30,""confusion_matrix"":{""fn"":15,""fp"":0,""tn"":15,""tp"":0},""development_population_count"":787,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""correct_document_insufficient""},{""accuracy"":0.8333333333333334,""completed_count"":30,""confusion_matrix"":{""fn"":5,""fp"":0,""tn"":25,""tp"":0},""development_population_count"":2693,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""wrong_document_retrieval""}]"
phase03-semantic-threshold-search-v1,cross-encoder/nli-deberta-v3-base,6c749ce3425cd33b46d187e45b92bbf96ee12ec7,1,0.55,0.7,0.25,0.9,pass,13,120,42,0,65,13,1.0,0.16666666666666666,0.2857142857142857,0.5523408845738943,1.0,0.20381420156942504,0.3386140507458881,"{""fn"":0.44765911542610565,""fp"":0.0,""tn"":0.43774541531823086,""tp"":0.11459546925566343}","[{""accuracy"":0.4,""completed_count"":30,""confusion_matrix"":{""fn"":18,""fp"":0,""tn"":0,""tp"":12},""development_population_count"":1686,""f1"":0.5714285714285715,""precision"":1.0,""recall"":0.4,""sampling_stratum"":""automatic_positive""},{""accuracy"":0.1,""completed_count"":30,""confusion_matrix"":{""fn"":27,""fp"":0,""tn"":2,""tp"":1},""development_population_count"":1014,""f1"":0.0689655172413793,""precision"":1.0,""recall"":0.03571428571428571,""sampling_stratum"":""partial_overlap""},{""accuracy"":0.5,""completed_count"":30,""confusion_matrix"":{""fn"":15,""fp"":0,""tn"":15,""tp"":0},""development_population_count"":787,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""correct_document_insufficient""},{""accuracy"":0.8333333333333334,""completed_count"":30,""confusion_matrix"":{""fn"":5,""fp"":0,""tn"":25,""tp"":0},""development_population_count"":2693,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""wrong_document_retrieval""}]"
phase03-semantic-threshold-search-v1,cross-encoder/nli-deberta-v3-base,6c749ce3425cd33b46d187e45b92bbf96ee12ec7,1,0.55,0.7,0.5,0.9,pass,13,120,42,0,65,13,1.0,0.16666666666666666,0.2857142857142857,0.5523408845738943,1.0,0.20381420156942504,0.3386140507458881,"{""fn"":0.44765911542610565,""fp"":0.0,""tn"":0.43774541531823086,""tp"":0.11459546925566343}","[{""accuracy"":0.4,""completed_count"":30,""confusion_matrix"":{""fn"":18,""fp"":0,""tn"":0,""tp"":12},""development_population_count"":1686,""f1"":0.5714285714285715,""precision"":1.0,""recall"":0.4,""sampling_stratum"":""automatic_positive""},{""accuracy"":0.1,""completed_count"":30,""confusion_matrix"":{""fn"":27,""fp"":0,""tn"":2,""tp"":1},""development_population_count"":1014,""f1"":0.0689655172413793,""precision"":1.0,""recall"":0.03571428571428571,""sampling_stratum"":""partial_overlap""},{""accuracy"":0.5,""completed_count"":30,""confusion_matrix"":{""fn"":15,""fp"":0,""tn"":15,""tp"":0},""development_population_count"":787,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""correct_document_insufficient""},{""accuracy"":0.8333333333333334,""completed_count"":30,""confusion_matrix"":{""fn"":5,""fp"":0,""tn"":25,""tp"":0},""development_population_count"":2693,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""wrong_document_retrieval""}]"
phase03-semantic-threshold-search-v1,cross-encoder/nli-deberta-v3-base,6c749ce3425cd33b46d187e45b92bbf96ee12ec7,1,0.55,0.7,0.75,0.9,pass,13,120,42,0,65,13,1.0,0.16666666666666666,0.2857142857142857,0.5523408845738943,1.0,0.20381420156942504,0.3386140507458881,"{""fn"":0.44765911542610565,""fp"":0.0,""tn"":0.43774541531823086,""tp"":0.11459546925566343}","[{""accuracy"":0.4,""completed_count"":30,""confusion_matrix"":{""fn"":18,""fp"":0,""tn"":0,""tp"":12},""development_population_count"":1686,""f1"":0.5714285714285715,""precision"":1.0,""recall"":0.4,""sampling_stratum"":""automatic_positive""},{""accuracy"":0.1,""completed_count"":30,""confusion_matrix"":{""fn"":27,""fp"":0,""tn"":2,""tp"":1},""development_population_count"":1014,""f1"":0.0689655172413793,""precision"":1.0,""recall"":0.03571428571428571,""sampling_stratum"":""partial_overlap""},{""accuracy"":0.5,""completed_count"":30,""confusion_matrix"":{""fn"":15,""fp"":0,""tn"":15,""tp"":0},""development_population_count"":787,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""correct_document_insufficient""},{""accuracy"":0.8333333333333334,""completed_count"":30,""confusion_matrix"":{""fn"":5,""fp"":0,""tn"":25,""tp"":0},""development_population_count"":2693,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""wrong_document_retrieval""}]"
phase03-semantic-threshold-search-v1,cross-encoder/nli-deberta-v3-base,6c749ce3425cd33b46d187e45b92bbf96ee12ec7,1,0.55,0.7,1.01,0.9,pass,13,120,42,0,65,13,1.0,0.16666666666666666,0.2857142857142857,0.5523408845738943,1.0,0.20381420156942504,0.3386140507458881,"{""fn"":0.44765911542610565,""fp"":0.0,""tn"":0.43774541531823086,""tp"":0.11459546925566343}","[{""accuracy"":0.4,""completed_count"":30,""confusion_matrix"":{""fn"":18,""fp"":0,""tn"":0,""tp"":12},""development_population_count"":1686,""f1"":0.5714285714285715,""precision"":1.0,""recall"":0.4,""sampling_stratum"":""automatic_positive""},{""accuracy"":0.1,""completed_count"":30,""confusion_matrix"":{""fn"":27,""fp"":0,""tn"":2,""tp"":1},""development_population_count"":1014,""f1"":0.0689655172413793,""precision"":1.0,""recall"":0.03571428571428571,""sampling_stratum"":""partial_overlap""},{""accuracy"":0.5,""completed_count"":30,""confusion_matrix"":{""fn"":15,""fp"":0,""tn"":15,""tp"":0},""development_population_count"":787,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""correct_document_insufficient""},{""accuracy"":0.8333333333333334,""completed_count"":30,""confusion_matrix"":{""fn"":5,""fp"":0,""tn"":25,""tp"":0},""development_population_count"":2693,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""wrong_document_retrieval""}]"
phase03-semantic-threshold-search-v1,cross-encoder/nli-deberta-v3-base,6c749ce3425cd33b46d187e45b92bbf96ee12ec7,1,0.55,0.75,0.25,0.9,pass,13,120,42,0,65,13,1.0,0.16666666666666666,0.2857142857142857,0.5523408845738943,1.0,0.20381420156942504,0.3386140507458881,"{""fn"":0.44765911542610565,""fp"":0.0,""tn"":0.43774541531823086,""tp"":0.11459546925566343}","[{""accuracy"":0.4,""completed_count"":30,""confusion_matrix"":{""fn"":18,""fp"":0,""tn"":0,""tp"":12},""development_population_count"":1686,""f1"":0.5714285714285715,""precision"":1.0,""recall"":0.4,""sampling_stratum"":""automatic_positive""},{""accuracy"":0.1,""completed_count"":30,""confusion_matrix"":{""fn"":27,""fp"":0,""tn"":2,""tp"":1},""development_population_count"":1014,""f1"":0.0689655172413793,""precision"":1.0,""recall"":0.03571428571428571,""sampling_stratum"":""partial_overlap""},{""accuracy"":0.5,""completed_count"":30,""confusion_matrix"":{""fn"":15,""fp"":0,""tn"":15,""tp"":0},""development_population_count"":787,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""correct_document_insufficient""},{""accuracy"":0.8333333333333334,""completed_count"":30,""confusion_matrix"":{""fn"":5,""fp"":0,""tn"":25,""tp"":0},""development_population_count"":2693,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""wrong_document_retrieval""}]"
phase03-semantic-threshold-search-v1,cross-encoder/nli-deberta-v3-base,6c749ce3425cd33b46d187e45b92bbf96ee12ec7,1,0.55,0.75,0.5,0.9,pass,13,120,42,0,65,13,1.0,0.16666666666666666,0.2857142857142857,0.5523408845738943,1.0,0.20381420156942504,0.3386140507458881,"{""fn"":0.44765911542610565,""fp"":0.0,""tn"":0.43774541531823086,""tp"":0.11459546925566343}","[{""accuracy"":0.4,""completed_count"":30,""confusion_matrix"":{""fn"":18,""fp"":0,""tn"":0,""tp"":12},""development_population_count"":1686,""f1"":0.5714285714285715,""precision"":1.0,""recall"":0.4,""sampling_stratum"":""automatic_positive""},{""accuracy"":0.1,""completed_count"":30,""confusion_matrix"":{""fn"":27,""fp"":0,""tn"":2,""tp"":1},""development_population_count"":1014,""f1"":0.0689655172413793,""precision"":1.0,""recall"":0.03571428571428571,""sampling_stratum"":""partial_overlap""},{""accuracy"":0.5,""completed_count"":30,""confusion_matrix"":{""fn"":15,""fp"":0,""tn"":15,""tp"":0},""development_population_count"":787,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""correct_document_insufficient""},{""accuracy"":0.8333333333333334,""completed_count"":30,""confusion_matrix"":{""fn"":5,""fp"":0,""tn"":25,""tp"":0},""development_population_count"":2693,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""wrong_document_retrieval""}]"
phase03-semantic-threshold-search-v1,cross-encoder/nli-deberta-v3-base,6c749ce3425cd33b46d187e45b92bbf96ee12ec7,1,0.55,0.75,0.75,0.9,pass,13,120,42,0,65,13,1.0,0.16666666666666666,0.2857142857142857,0.5523408845738943,1.0,0.20381420156942504,0.3386140507458881,"{""fn"":0.44765911542610565,""fp"":0.0,""tn"":0.43774541531823086,""tp"":0.11459546925566343}","[{""accuracy"":0.4,""completed_count"":30,""confusion_matrix"":{""fn"":18,""fp"":0,""tn"":0,""tp"":12},""development_population_count"":1686,""f1"":0.5714285714285715,""precision"":1.0,""recall"":0.4,""sampling_stratum"":""automatic_positive""},{""accuracy"":0.1,""completed_count"":30,""confusion_matrix"":{""fn"":27,""fp"":0,""tn"":2,""tp"":1},""development_population_count"":1014,""f1"":0.0689655172413793,""precision"":1.0,""recall"":0.03571428571428571,""sampling_stratum"":""partial_overlap""},{""accuracy"":0.5,""completed_count"":30,""confusion_matrix"":{""fn"":15,""fp"":0,""tn"":15,""tp"":0},""development_population_count"":787,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""correct_document_insufficient""},{""accuracy"":0.8333333333333334,""completed_count"":30,""confusion_matrix"":{""fn"":5,""fp"":0,""tn"":25,""tp"":0},""development_population_count"":2693,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""wrong_document_retrieval""}]"
phase03-semantic-threshold-search-v1,cross-encoder/nli-deberta-v3-base,6c749ce3425cd33b46d187e45b92bbf96ee12ec7,1,0.55,0.75,1.01,0.9,pass,13,120,42,0,65,13,1.0,0.16666666666666666,0.2857142857142857,0.5523408845738943,1.0,0.20381420156942504,0.3386140507458881,"{""fn"":0.44765911542610565,""fp"":0.0,""tn"":0.43774541531823086,""tp"":0.11459546925566343}","[{""accuracy"":0.4,""completed_count"":30,""confusion_matrix"":{""fn"":18,""fp"":0,""tn"":0,""tp"":12},""development_population_count"":1686,""f1"":0.5714285714285715,""precision"":1.0,""recall"":0.4,""sampling_stratum"":""automatic_positive""},{""accuracy"":0.1,""completed_count"":30,""confusion_matrix"":{""fn"":27,""fp"":0,""tn"":2,""tp"":1},""development_population_count"":1014,""f1"":0.0689655172413793,""precision"":1.0,""recall"":0.03571428571428571,""sampling_stratum"":""partial_overlap""},{""accuracy"":0.5,""completed_count"":30,""confusion_matrix"":{""fn"":15,""fp"":0,""tn"":15,""tp"":0},""development_population_count"":787,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""correct_document_insufficient""},{""accuracy"":0.8333333333333334,""completed_count"":30,""confusion_matrix"":{""fn"":5,""fp"":0,""tn"":25,""tp"":0},""development_population_count"":2693,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""wrong_document_retrieval""}]"
phase03-semantic-threshold-search-v1,cross-encoder/nli-deberta-v3-base,6c749ce3425cd33b46d187e45b92bbf96ee12ec7,1,0.55,0.8,0.25,0.9,pass,13,120,42,0,65,13,1.0,0.16666666666666666,0.2857142857142857,0.5523408845738943,1.0,0.20381420156942504,0.3386140507458881,"{""fn"":0.44765911542610565,""fp"":0.0,""tn"":0.43774541531823086,""tp"":0.11459546925566343}","[{""accuracy"":0.4,""completed_count"":30,""confusion_matrix"":{""fn"":18,""fp"":0,""tn"":0,""tp"":12},""development_population_count"":1686,""f1"":0.5714285714285715,""precision"":1.0,""recall"":0.4,""sampling_stratum"":""automatic_positive""},{""accuracy"":0.1,""completed_count"":30,""confusion_matrix"":{""fn"":27,""fp"":0,""tn"":2,""tp"":1},""development_population_count"":1014,""f1"":0.0689655172413793,""precision"":1.0,""recall"":0.03571428571428571,""sampling_stratum"":""partial_overlap""},{""accuracy"":0.5,""completed_count"":30,""confusion_matrix"":{""fn"":15,""fp"":0,""tn"":15,""tp"":0},""development_population_count"":787,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""correct_document_insufficient""},{""accuracy"":0.8333333333333334,""completed_count"":30,""confusion_matrix"":{""fn"":5,""fp"":0,""tn"":25,""tp"":0},""development_population_count"":2693,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""wrong_document_retrieval""}]"
phase03-semantic-threshold-search-v1,cross-encoder/nli-deberta-v3-base,6c749ce3425cd33b46d187e45b92bbf96ee12ec7,1,0.55,0.8,0.5,0.9,pass,13,120,42,0,65,13,1.0,0.16666666666666666,0.2857142857142857,0.5523408845738943,1.0,0.20381420156942504,0.3386140507458881,"{""fn"":0.44765911542610565,""fp"":0.0,""tn"":0.43774541531823086,""tp"":0.11459546925566343}","[{""accuracy"":0.4,""completed_count"":30,""confusion_matrix"":{""fn"":18,""fp"":0,""tn"":0,""tp"":12},""development_population_count"":1686,""f1"":0.5714285714285715,""precision"":1.0,""recall"":0.4,""sampling_stratum"":""automatic_positive""},{""accuracy"":0.1,""completed_count"":30,""confusion_matrix"":{""fn"":27,""fp"":0,""tn"":2,""tp"":1},""development_population_count"":1014,""f1"":0.0689655172413793,""precision"":1.0,""recall"":0.03571428571428571,""sampling_stratum"":""partial_overlap""},{""accuracy"":0.5,""completed_count"":30,""confusion_matrix"":{""fn"":15,""fp"":0,""tn"":15,""tp"":0},""development_population_count"":787,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""correct_document_insufficient""},{""accuracy"":0.8333333333333334,""completed_count"":30,""confusion_matrix"":{""fn"":5,""fp"":0,""tn"":25,""tp"":0},""development_population_count"":2693,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""wrong_document_retrieval""}]"
phase03-semantic-threshold-search-v1,cross-encoder/nli-deberta-v3-base,6c749ce3425cd33b46d187e45b92bbf96ee12ec7,1,0.55,0.8,0.75,0.9,pass,13,120,42,0,65,13,1.0,0.16666666666666666,0.2857142857142857,0.5523408845738943,1.0,0.20381420156942504,0.3386140507458881,"{""fn"":0.44765911542610565,""fp"":0.0,""tn"":0.43774541531823086,""tp"":0.11459546925566343}","[{""accuracy"":0.4,""completed_count"":30,""confusion_matrix"":{""fn"":18,""fp"":0,""tn"":0,""tp"":12},""development_population_count"":1686,""f1"":0.5714285714285715,""precision"":1.0,""recall"":0.4,""sampling_stratum"":""automatic_positive""},{""accuracy"":0.1,""completed_count"":30,""confusion_matrix"":{""fn"":27,""fp"":0,""tn"":2,""tp"":1},""development_population_count"":1014,""f1"":0.0689655172413793,""precision"":1.0,""recall"":0.03571428571428571,""sampling_stratum"":""partial_overlap""},{""accuracy"":0.5,""completed_count"":30,""confusion_matrix"":{""fn"":15,""fp"":0,""tn"":15,""tp"":0},""development_population_count"":787,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""correct_document_insufficient""},{""accuracy"":0.8333333333333334,""completed_count"":30,""confusion_matrix"":{""fn"":5,""fp"":0,""tn"":25,""tp"":0},""development_population_count"":2693,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""wrong_document_retrieval""}]"
phase03-semantic-threshold-search-v1,cross-encoder/nli-deberta-v3-base,6c749ce3425cd33b46d187e45b92bbf96ee12ec7,1,0.55,0.8,1.01,0.9,pass,13,120,42,0,65,13,1.0,0.16666666666666666,0.2857142857142857,0.5523408845738943,1.0,0.20381420156942504,0.3386140507458881,"{""fn"":0.44765911542610565,""fp"":0.0,""tn"":0.43774541531823086,""tp"":0.11459546925566343}","[{""accuracy"":0.4,""completed_count"":30,""confusion_matrix"":{""fn"":18,""fp"":0,""tn"":0,""tp"":12},""development_population_count"":1686,""f1"":0.5714285714285715,""precision"":1.0,""recall"":0.4,""sampling_stratum"":""automatic_positive""},{""accuracy"":0.1,""completed_count"":30,""confusion_matrix"":{""fn"":27,""fp"":0,""tn"":2,""tp"":1},""development_population_count"":1014,""f1"":0.0689655172413793,""precision"":1.0,""recall"":0.03571428571428571,""sampling_stratum"":""partial_overlap""},{""accuracy"":0.5,""completed_count"":30,""confusion_matrix"":{""fn"":15,""fp"":0,""tn"":15,""tp"":0},""development_population_count"":787,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""correct_document_insufficient""},{""accuracy"":0.8333333333333334,""completed_count"":30,""confusion_matrix"":{""fn"":5,""fp"":0,""tn"":25,""tp"":0},""development_population_count"":2693,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""wrong_document_retrieval""}]"
phase03-semantic-threshold-search-v1,cross-encoder/nli-deberta-v3-base,6c749ce3425cd33b46d187e45b92bbf96ee12ec7,1,0.55,0.85,0.25,0.9,pass,13,120,42,0,65,13,1.0,0.16666666666666666,0.2857142857142857,0.5523408845738943,1.0,0.20381420156942504,0.3386140507458881,"{""fn"":0.44765911542610565,""fp"":0.0,""tn"":0.43774541531823086,""tp"":0.11459546925566343}","[{""accuracy"":0.4,""completed_count"":30,""confusion_matrix"":{""fn"":18,""fp"":0,""tn"":0,""tp"":12},""development_population_count"":1686,""f1"":0.5714285714285715,""precision"":1.0,""recall"":0.4,""sampling_stratum"":""automatic_positive""},{""accuracy"":0.1,""completed_count"":30,""confusion_matrix"":{""fn"":27,""fp"":0,""tn"":2,""tp"":1},""development_population_count"":1014,""f1"":0.0689655172413793,""precision"":1.0,""recall"":0.03571428571428571,""sampling_stratum"":""partial_overlap""},{""accuracy"":0.5,""completed_count"":30,""confusion_matrix"":{""fn"":15,""fp"":0,""tn"":15,""tp"":0},""development_population_count"":787,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""correct_document_insufficient""},{""accuracy"":0.8333333333333334,""completed_count"":30,""confusion_matrix"":{""fn"":5,""fp"":0,""tn"":25,""tp"":0},""development_population_count"":2693,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""wrong_document_retrieval""}]"
phase03-semantic-threshold-search-v1,cross-encoder/nli-deberta-v3-base,6c749ce3425cd33b46d187e45b92bbf96ee12ec7,1,0.55,0.85,0.5,0.9,pass,13,120,42,0,65,13,1.0,0.16666666666666666,0.2857142857142857,0.5523408845738943,1.0,0.20381420156942504,0.3386140507458881,"{""fn"":0.44765911542610565,""fp"":0.0,""tn"":0.43774541531823086,""tp"":0.11459546925566343}","[{""accuracy"":0.4,""completed_count"":30,""confusion_matrix"":{""fn"":18,""fp"":0,""tn"":0,""tp"":12},""development_population_count"":1686,""f1"":0.5714285714285715,""precision"":1.0,""recall"":0.4,""sampling_stratum"":""automatic_positive""},{""accuracy"":0.1,""completed_count"":30,""confusion_matrix"":{""fn"":27,""fp"":0,""tn"":2,""tp"":1},""development_population_count"":1014,""f1"":0.0689655172413793,""precision"":1.0,""recall"":0.03571428571428571,""sampling_stratum"":""partial_overlap""},{""accuracy"":0.5,""completed_count"":30,""confusion_matrix"":{""fn"":15,""fp"":0,""tn"":15,""tp"":0},""development_population_count"":787,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""correct_document_insufficient""},{""accuracy"":0.8333333333333334,""completed_count"":30,""confusion_matrix"":{""fn"":5,""fp"":0,""tn"":25,""tp"":0},""development_population_count"":2693,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""wrong_document_retrieval""}]"
phase03-semantic-threshold-search-v1,cross-encoder/nli-deberta-v3-base,6c749ce3425cd33b46d187e45b92bbf96ee12ec7,1,0.55,0.85,0.75,0.9,pass,13,120,42,0,65,13,1.0,0.16666666666666666,0.2857142857142857,0.5523408845738943,1.0,0.20381420156942504,0.3386140507458881,"{""fn"":0.44765911542610565,""fp"":0.0,""tn"":0.43774541531823086,""tp"":0.11459546925566343}","[{""accuracy"":0.4,""completed_count"":30,""confusion_matrix"":{""fn"":18,""fp"":0,""tn"":0,""tp"":12},""development_population_count"":1686,""f1"":0.5714285714285715,""precision"":1.0,""recall"":0.4,""sampling_stratum"":""automatic_positive""},{""accuracy"":0.1,""completed_count"":30,""confusion_matrix"":{""fn"":27,""fp"":0,""tn"":2,""tp"":1},""development_population_count"":1014,""f1"":0.0689655172413793,""precision"":1.0,""recall"":0.03571428571428571,""sampling_stratum"":""partial_overlap""},{""accuracy"":0.5,""completed_count"":30,""confusion_matrix"":{""fn"":15,""fp"":0,""tn"":15,""tp"":0},""development_population_count"":787,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""correct_document_insufficient""},{""accuracy"":0.8333333333333334,""completed_count"":30,""confusion_matrix"":{""fn"":5,""fp"":0,""tn"":25,""tp"":0},""development_population_count"":2693,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""wrong_document_retrieval""}]"
phase03-semantic-threshold-search-v1,cross-encoder/nli-deberta-v3-base,6c749ce3425cd33b46d187e45b92bbf96ee12ec7,1,0.55,0.85,1.01,0.9,pass,13,120,42,0,65,13,1.0,0.16666666666666666,0.2857142857142857,0.5523408845738943,1.0,0.20381420156942504,0.3386140507458881,"{""fn"":0.44765911542610565,""fp"":0.0,""tn"":0.43774541531823086,""tp"":0.11459546925566343}","[{""accuracy"":0.4,""completed_count"":30,""confusion_matrix"":{""fn"":18,""fp"":0,""tn"":0,""tp"":12},""development_population_count"":1686,""f1"":0.5714285714285715,""precision"":1.0,""recall"":0.4,""sampling_stratum"":""automatic_positive""},{""accuracy"":0.1,""completed_count"":30,""confusion_matrix"":{""fn"":27,""fp"":0,""tn"":2,""tp"":1},""development_population_count"":1014,""f1"":0.0689655172413793,""precision"":1.0,""recall"":0.03571428571428571,""sampling_stratum"":""partial_overlap""},{""accuracy"":0.5,""completed_count"":30,""confusion_matrix"":{""fn"":15,""fp"":0,""tn"":15,""tp"":0},""development_population_count"":787,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""correct_document_insufficient""},{""accuracy"":0.8333333333333334,""completed_count"":30,""confusion_matrix"":{""fn"":5,""fp"":0,""tn"":25,""tp"":0},""development_population_count"":2693,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""wrong_document_retrieval""}]"
